station_id,name,lat,lon,capacity,address,is_charging_station,nearby_distance
7000,Fort York  Blvd / Capreol Ct,43.639832,-79.395954,47,Fort York  Blvd / Capreol Ct,False,500.0
7001,Wellesley Station Green P,43.6649641599074,-79.3835503152689,23,Yonge / Wellesley,True,500.0
7002,St. George St / Bloor St W,43.6671312183185,-79.3995550638237,19,St. George St / Bloor St W,False,500.0
7003,Madison Ave / Bloor St W,43.6670183046547,-79.4027958687172,15,Madison Ave / Bloor St W,False,500.0
7005,King St W / York St,43.6480008,-79.383177,26,King St W / York St,False,500.0
7006,Bay St / College St (East Side),43.660439,-79.385525,31,Bay St / College St (East Side),False,500.0
7007,College St / Huron St,43.658148,-79.398167,19,College St / Huron St,False,500.0
7008,Wellesley St W / Queen's Park Cres,43.663376,-79.392125,19,Wellesley St W / Queen's Park Cres,False,500.0
7009,King St E / Jarvis St,43.650325,-79.372287,11,King St E / Jarvis St,False,500.0
7010,King St W / Spadina Ave,43.6451424944937,-79.3951035828381,19,King St W / Spadina Ave,False,500.0
7012,Elizabeth St / Edward St (Bus Terminal),43.656026,-79.385327,15,Elizabeth St / Edward St (Bus Terminal),False,500.0
7013,Scott St / The Esplanade,43.6465966317044,-79.3753091386799,19,Scott St / The Esplanade,False,500.0
7014,Sherbourne St / Carlton St (Allan Gardens),43.663102,-79.373181,17,Sherbourne St / Carlton St (Allan Gardens),False,500.0
7015,King St W / Bay St (West Side),43.64852,-79.380576,39,King St W / Bay St (West Side),False,500.0
7016,Bay St / Queens Quay W (Ferry Terminal),43.640978,-79.376785,35,Bay St / Queens Quay W (Ferry Terminal),False,500.0
7017,Widmer St / Adelaide St W - SMART,43.6475476347592,-79.3915520049629,12,Widmer St / Adelaide St W,False,500.0
7018,Bremner Blvd / Rees St,43.641529,-79.386741,49,Bremner Blvd / Rees St,False,500.0
7019,Temperance St Station,43.650945,-79.379498,55,Temperance St. Station,False,500.0
7020,Phoebe St / Spadina Ave,43.650033,-79.396555,33,Phoebe St / Spadina Ave,False,500.0
7021,Bay St / Albert St,43.653264,-79.382458,63,Bay St / Albert St,False,500.0
7022,Simcoe St / Queen St W,43.65049,-79.3873,39,Simcoe St / Queen St W,False,500.0
7023,College St / Borden St,43.6571,-79.4056,11,College St / Borden St,False,500.0
7024,Dundonald St / Church St,43.66663,-79.38148,39,Dundonald St / Church St,False,500.0
7025,Ted Rogers Way / Bloor St E,43.671293,-79.380471,27,Ted Rogers Way / Bloor St E,False,500.0
7026,Bay St / St. Joseph St,43.665527,-79.387499,15,Bay St / St. Joseph St,False,500.0
7027,Beverley St / Dundas St W,43.652823,-79.393388,31,Beverley  St / Dundas St W,False,500.0
7028,Gould St / Mutual St,43.6582,-79.3768,30,Gould St / Mutual St,False,500.0
7029,Bay St / Bloor St W (East Side),43.66943,-79.38915,15,1199 Bay St,False,500.0
7030,Bay St / Wellesley St W,43.664088,-79.387095,35,Bay St / Wellesley St W,False,1609.34
7031,Jarvis St / Isabella St,43.668991,-79.379385,39,Jarvis St / Isabella St,False,500.0
7032,Augusta Ave / Dundas St W,43.652473,-79.401456,15,Augusta Ave / Dundas St W,False,500.0
7033,Union Station,43.645609,-79.380386,27,Union Station,False,500.0
7034,Church St / Bloor St E,43.671389,-79.382919,15,Church St / Bloor St E,False,500.0
7035,Queen St W / Ossington Ave,43.643975,-79.419576,43,Queen St W / Ossington Ave,False,500.0
7036,Trinity St /Front St E,43.651318,-79.36023,19,Trinity St / Front St E,False,500.0
7037,Bathurst St / Dundas St W,43.6518918789007,-79.4057786171272,27,Bathurst St / Dundas St W,False,500.0
7038,Dundas St W / Yonge St,43.656094,-79.381484,31,Dundas St W / Yonge St,False,500.0
7039,Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,19,Simcoe St / Michael Sweet Ave,False,500.0
7040,Euclid Ave / Bloor St W,43.664467,-79.414783,19,Euclid Ave / Bloor St W,False,500.0
7041,Edward St / Yonge St,43.656729,-79.382736,23,Edward St / Yonge St,False,500.0
7042,Sherbourne St / Wellesley St E,43.6673,-79.374,31,Sherbourne St / Wellesley St E,False,500.0
7043,Queens Quay W / Lower Simcoe St,43.63951,-79.383717,19,Queens Quay W / Lower Simcoe St,False,500.0
7044,Church St / Alexander St,43.663722,-79.380288,35,Church St / Alexander St,False,500.0
7045,Bond St / Queen St E,43.653236,-79.376716,37,Bond St / Queen St E,False,500.0
7046,Niagara St / Richmond St W,43.64534,-79.409597,42,Niagara St / Richmond St W,False,500.0
7047,University Ave / Gerrard St W (East Side),43.657763,-79.389165,25,University Ave / Gerrard St W,False,500.0
7048,Front St W / Yonge St (Hockey Hall of Fame),43.6463229121525,-79.3774646724984,47,Front St W / Yonge St (Hockey Hall of Fame),False,500.0
7049,Portland St / Queen St W,43.6476,-79.4015,15,Queen St W / Portland St,False,500.0
7050,Richmond St E / Jarvis St Green P,43.652634,-79.374222,16,Richmond St E / Jarvis St Green P,True,500.0
7052,Wellington St W / Bay St,43.647259,-79.379878,55,Wellington St W / Bay St,False,500.0
7053,Metro Hall Plaza,43.645859,-79.38783,27,Metro Hall Plaza,False,500.0
7054,Navy Wharf Crt / Bremner Blvd,43.640722,-79.391051,11,Navy Wharf Ct. / Bremner Blvd.,False,500.0
7055,Jarvis St / Carlton St,43.66207,-79.37617,12,Jarvis St / Carlton St,False,500.0
7057,Simcoe St / Wellington St W South,43.6458569,-79.3853654,27,Simcoe St / Wellington St 1,False,500.0
7058,Huron St / Harbord St,43.6637,-79.400053,39,Huron/ Harbord St,False,500.0
7059,Front St W / Blue Jays Way,43.643473,-79.390477,15,Front St W / Blue Jays Way,False,500.0
7061,Dalton Rd / Bloor St W,43.6662942,-79.4066433,15,Dalton Rd / Bloor St W,False,500.0
7063,Queen's Park / Bloor St W,43.668456,-79.393899,23,Queen's Park / Bloor St W,False,500.0
7064,51 Parliament St,43.652169,-79.362841,19,51 Parliament St,False,500.0
7065,Dundas St E / Parliament St,43.659575,-79.365769,15,Dundas St E / Parliament St,False,500.0
7066,Willcocks St / St. George St,43.662085,-79.397735,15,Willcocks St / St. George St,False,500.0
7068,Blantyre Park,43.6830689,-79.279682,22,163 Fallingbrook Rd,False,1609.34
7069,Queen St W / Spadina Ave,43.649147,-79.395504,11,Queen St W / Spadina Ave,False,500.0
7070,25 York St – Union Station South,43.643667,-79.380414,11,25 York St – Union Station South,False,500.0
7071,161 Bleecker St (South of Wellesley),43.666233,-79.373327,23,161 Bleecker St (South of Wellesley),False,500.0
7073,Spadina Ave / Fort York Blvd,43.640114,-79.393249,23,Spadina Ave / Fort York Blvd,False,500.0
7074,King St E / Church St,43.6500392,-79.3733541,35,St James Park,False,500.0
7075,Queens Quay W / Dan Leckie Way,43.636533,-79.395854,27,Queens Quay W / Dan Leckie Way,True,500.0
7076,York St / Queens Quay W,43.640132,-79.380464,57,York St / Queens Quay W,False,500.0
7077,College Park South,43.65945682499,-79.3823646686478,19,College Park South,False,500.0
7078,College St / Major St,43.6576,-79.4032,15,College St / Major St,False,500.0
7079,McGill St / Church St,43.660694,-79.379052,19,McGill St / Church St,False,500.0
7083,Danforth Ave / Barrington Ave,43.688325,-79.300463,15,Danforth Ave / Barrington Ave,False,500.0
7084,High Park - Grenadier Cafe,43.645599,-79.4657123,11,High Park - Grenadier Cafe,False,1609.34
7085,Danforth Ave / Westlake Ave,43.687323,-79.304848,15,Danforth Ave / Westlake Ave,False,500.0
7086,High Park - West Rd,43.651922,-79.465693,23,High Park - West Rd,False,1609.34
7087,Danforth Ave / Aldridge Ave,43.684758,-79.316767,11,Danforth Ave / Aldridge Ave,False,1000.0
7088,Danforth Ave / Coxwell Ave,43.683378,-79.322961,15,Danforth Ave / Coxwell Ave,False,500.0
7089,Church St  / Wood St,43.662712,-79.379903,27,Church St / Wood St,False,500.0
7090,Danforth Ave / Lamb Ave,43.681991,-79.329455,19,Danforth Ave / Lamb Ave,False,500.0
7091,Donlands Subway Station,43.681114,-79.3373885,15,Donlands Station,False,1000.0
7093,Danforth Ave / Gough Ave,43.678401,-79.346289,25,Danforth Ave / Gough Ave,False,500.0
7094,14 Arundel Ave,43.6784834,-79.3513564,24,14 Arundel Ave,True,500.0
7095,Danforth Ave / Ellerbeck St,43.677076,-79.35667,14,Danforth Ave / Ellerbeck St,False,500.0
7096,Lower Don River Trail and Taylor Creek Trail,43.7027268,-79.3336809,19,425 Don Mills Rd,False,500.0
7097,Riverdale Park North (Broadview Ave),43.671172,-79.354704,15,Riverdale Park North (Broadview Ave),False,500.0
7098,Riverdale Park South (Broadview Ave),43.667819,-79.35347,15,Riverdale Park South (Broadview Ave),False,500.0
7099,Mill St / Cherry St,43.651414329687,-79.3568047156297,39,Cherry St / Mill St,False,500.0
7100,Dundas St E / Regent Park Blvd,43.660207,-79.361275,27,Dundas St E / Regent Park Blvd,False,500.0
7101,Lower Sherbourne St / The Esplanade,43.648655,-79.367061,27,Lower Sherbourne St / The Esplanade,False,500.0
7102,Nelson St / Duncan St,43.648711,-79.389728,31,Nelson St / Duncan St,False,500.0
7103,Jimmie Simpson Park (Queen St E),43.6605603,-79.3437663,33,Jimmie Simpson Park (Queen St E),False,500.0
7104,King St E / River St,43.6567847828531,-79.3562738505904,15,King St E / River St,False,500.0
7105,Queen St E / Sackville St,43.6561111,-79.3613888888889,15,Queen St E / Sackville St,False,500.0
7106,Mill St / Tannery Rd,43.652151817184,-79.3545821809742,23,Mill St / Tannery Rd,False,500.0
7107,Cherry St / Distillery Ln,43.650279,-79.356832,15,Cherry St / Distillery Ln,False,500.0
7109,Seaton St / Dundas St E - SMART,43.658777,-79.369596,32,Seaton St / Dundas St E,False,500.0
7110,Queen St E / Berkeley St,43.6552778,-79.3658333333333,15,Queen St E / Berkeley St,False,500.0
7111,King St W / Douro St,43.640885,-79.416379,11,King St W / Douro St,False,500.0
7112,Liberty St / Fraser Ave Green P,43.637981,-79.424146,19,Liberty St / Fraser Ave Green P,False,500.0
7113,Parliament St / Aberdeen Ave,43.665278,-79.368333,15,Parliament St / Aberdeen Ave,False,500.0
7114,Carlton St / Parliament St,43.664524,-79.36793,26,Carlton St / Parliament St,False,500.0
7115,Howard St / Sherbourne St,43.6712581,-79.376367,31,Howard St / Sherbourne St,False,500.0
7116,Bloor St E / Parliament St,43.6719461020018,-79.3724511533729,19,575 Bloor St East,False,500.0
7117,Castle Frank Subway Station,43.6741803008639,-79.3679583971179,19,640 Bloor Street East,False,500.0
7118,King St W / Bay St (East Side),43.648575,-79.380042,18,King St W / Bay St (East Side),False,500.0
7119,Sumach St / Carlton St (Riverdale Farm),43.665867,-79.362506,15,Sumach St / Carlton St (Riverdale Farm),False,500.0
7120,Gerrard St E / River St,43.663993,-79.358534,10,Gerrard St E / River St,False,500.0
7121,Jarvis St / Dundas St E,43.657266,-79.374756,27,Jarvis St / Dundas St E,False,500.0
7122,Niagara St / Tecumseth St,43.641389,-79.404444,15,Niagara St / Tecumseth St,False,500.0
7123,420 Wellington St W,43.643834,-79.396649,15,420 Wellington St W,False,500.0
7124,Dundas St E / Broadview Ave,43.662365,-79.351104,19,Dundas St E / Broadview Ave,False,500.0
7126,Yonge St / Yorkville Ave,43.671944,-79.387778,17,Yonge St / Yorkville Ave,False,500.0
7127,Bay St / Scollard St,43.672152,-79.39018,15,Bay St / Scollard St,False,500.0
7128,Yonge St / Aylmer Ave,43.675492,-79.388858,23,Yonge St / Aylmer Ave,False,500.0
7129,Davenport Rd / Avenue Rd,43.674991,-79.396273,11,Davenport Rd / Avenue Rd,False,500.0
7130,Davenport Rd / Bedford Rd,43.674446,-79.398331,15,Davenport Rd / Bedford Rd,False,500.0
7131,Taddle Creek Park,43.66986,-79.398443,14,Taddle Creek Park,False,500.0
7133,Summerhill Subway Station,43.6820118906123,-79.3913070185242,11,Summerhill Station,False,500.0
7135,Hanna Ave / Liberty St,43.6386086016367,-79.4196543736107,31,Hanna Ave / Liberty St,False,500.0
7137,Davenport Rd / Bathurst St,43.676667,-79.416111,15,Davenport Rd / Bathurst St,False,500.0
7138,Davenport Rd / Christie St,43.675278,-79.423889,27,Davenport Rd / Christie St,False,500.0
7139,Glen Edyth Dr / Davenport Rd,43.677778,-79.405556,15,Glen Edyth Dr / Davenport Rd,False,500.0
7140,Macpherson Ave / Spadina Rd,43.675791,-79.40698,15,Macpherson Ave / Spadina Rd,False,500.0
7141,Bridgman Ave / Kendal Ave,43.675556,-79.410278,15,Bridgeman Ave / Kendal Ave,False,500.0
7142,Bridgman Ave / Bathurst St,43.674444,-79.414722,15,Bridgeman Ave / Bathurst St,False,500.0
7143,Kendal Ave / Bernard Ave,43.671513,-79.408317,15,Kendal Ave / Bernard Ave,False,500.0
7144,Palmerston Ave / Vermont Ave,43.671389,-79.416389,15,Palmerston Ave / Vermont Ave,False,500.0
7146,Christie St / Benson Ave (Wychwood Barns),43.68,-79.425,19,Christie St / Benson Ave (Wychwood Barns),False,500.0
7147,King St W / Fraser Ave,43.6394444,-79.4252777777778,15,King St W / Fraser Ave,False,500.0
7148,King St W / Joe Shuster Way,43.639444,-79.423611,23,King St W / Joe Shuster Way,False,500.0
7149,Yarmouth Rd / Christie St,43.67,-79.4208333333333,11,Yarmouth Rd / Christie St,False,500.0
7150,Dufferin St / Sylvan Av (Dufferin Grove Park),43.6555556,-79.4336111111111,19,Dufferin St / Sylvan Av (Dufferin Grove Park),False,500.0
7151,Essex St / Christie St,43.6686111,-79.4202777777778,19,Essex St / Christie St,False,500.0
7152,Ossington Ave / Bloor St W,43.661710412717,-79.4255916072466,11,Ossington Ave / Bloor St W,False,500.0
7153,Bloor St W / Christie St,43.6638889,-79.4188888888889,19,Bloor St W / Christie St,False,500.0
7154,Bathurst Subway Station,43.6666667,-79.4116666666667,23,Bathurst Subway Station,False,500.0
7155,Bathurst St / Lennox St,43.663808,-79.410491,19,Bathurst St / Lennox St,False,500.0
7156,Salem Ave / Bloor St W,43.6608333,-79.4316666666667,15,Salem Ave / Bloor St W,False,500.0
7157,Dufferin St / Bloor St W,43.6608333333333,-79.4358333333333,23,Dufferin St / Bloor St,False,500.0
7158,King St W / Stafford St,43.6422222,-79.4111111111111,15,King St W / Stafford St,False,500.0
7160,King St W / Tecumseth St,43.6433333333333,-79.4055555555556,19,King St W / Tecumseth St,False,500.0
7161,Beverley St / College St,43.6575,-79.3952777777778,23,Beverley St / College St,False,500.0
7162,Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,23,Hayter St / Laplante Ave,False,500.0
7164,Gould St / Yonge St (TMU),43.657424,-79.381019,23,Gould St / Yonge St (Ryerson University),False,500.0
7168,Queens Quay / Yonge St,43.641646,-79.375308,47,Queens Quay / Yonge St,False,500.0
7169,Front St W / Bay St (North Side),43.646162,-79.378912,11,Front St W / Bay St (North Side),False,500.0
7170,Spadina Ave / Willcocks St,43.6616667,-79.4013888888889,15,Spadina Ave / Willcocks St,False,500.0
7171,Ontario Place Blvd / Lake Shore Blvd W,43.6322445,-79.4108105,27,Ontario Place Blvd / Lake Shore Blvd W,False,500.0
7172,Strachan Ave / Princes' Blvd,43.635,-79.4088888888889,19,Strachan Ave / Princes' Blvd,False,500.0
7173,Cariboo Ave / Railpath Trail,43.66666667,-79.4583333333333,19,Cariboo St / Rail Path,False,500.0
7174,Bloor St W / Dundas St W,43.6563889,-79.4516666666667,15,Bloor St W / Dundas St W,False,500.0
7175,HTO Park (Queens Quay W),43.63796,-79.387502,27,HTO Park (Queens Quay W),False,500.0
7176,Bathurst St / Fort York Blvd,43.639179,-79.399595,19,Bathurst St / Fort York Blvd,False,500.0
7178,Dundas St W / Edna Ave,43.657192,-79.452559,15,Dundas St W / Edna Ave,False,500.0
7181,Lansdowne Ave / Whytock Ave,43.6538888888889,-79.4413888888889,15,Lansdowne Ave / Whytock Ave,False,500.0
7182,Sterling Rd / Dundas St W,43.6508333333333,-79.4430555555556,19,Sterling Rd / Dundas St W,False,500.0
7183,St Clarens Ave / College St,43.651238,-79.43868,15,St Clarens Ave / College St,False,500.0
7184,Ossington Ave / College St,43.6544915,-79.422634,11,Ossington Ave / College St,False,500.0
7188,Exhibition GO (Atlantic Ave),43.6376954918301,-79.420231841935,15,Exhibition GO (Atlantic Ave),False,500.0
7189,Augusta Ave / Denison Sq,43.653766,-79.4016759,15,Augusta Ave / Denison Sq,False,500.0
7190,St. George St / Hoskin Ave,43.6637403,-79.3980645,15,St. George St / Hoskin Ave,False,500.0
7191,Central Tech  (Harbord St),43.661975,-79.407896,9,Central Tech (Harbord St),False,500.0
7192,Harbord St / Clinton St,43.660414,-79.415646,15,Harbord St / Clinton St,False,500.0
7193,Dufferin St / Queen St W,43.6430968793777,-79.4287561377064,15,Dufferin St /Queen St W ,False,500.0
7194,Mortimer Ave / Coxwell Ave,43.690564,-79.326319,23,Mortimer Ave / Coxwell Ave,False,500.0
7195,Ulster St / Bathurst St,43.66,-79.4088888888889,11,Ulster St / Bathurst St,False,500.0
7196,Roxton Rd / Harbord St,43.65905,-79.422988,10,Roxton Rd / Harbord St,False,500.0
7197,Queen St W / Dovercourt Rd,43.6438602,-79.4227573,11,Queen St W / Dovercourt Rd,False,500.0
7198,Queen St W / Cowan Ave,43.6408972417382,-79.4328358251833,19,1303 Queen St W,False,500.0
7199,College St / Markham St,43.6563888888889,-79.4091666666667,19,College St / Markham St,False,500.0
7202,York St / Queen St W (City Hall),43.6516061917946,-79.3840469333435,27,York St / Queen St W (City Hall),False,500.0
7203,Bathurst St/Queens Quay(Billy Bishop Airport),43.635492,-79.398253,35,Bathurst St/Queens Quay(Billy Bishop Airport),False,500.0
7204,College St / Crawford St,43.655,-79.418889,19,College St / Crawford St,False,500.0
7205,Rusholme Park Cres / College St,43.65277778,-79.42972222,15,Rusholme Park Cres / College St,False,500.0
7206,Claremont St / Dundas St W,43.651281,-79.411717,13,Claremont St / Dundas St W,False,500.0
7207,Dundas St W / Crawford St,43.649722,-79.416944,47,Dundas St W / Crawford St,False,500.0
7208,80 Clinton St,43.656296,-79.414663,14,80 Clinton St (North of College),False,500.0
7209,Ossington Ave / Harrison St,43.6511111111111,-79.4213888888889,19,Ossington Ave / Harrison St,False,500.0
7210,Mary McCormick Rec Centre (Sheridan Ave),43.6475,-79.4330555555556,15,Mary McCormick Rec Centre (Sheridan Ave),False,500.0
7211,Fort York Blvd / Garrison Rd,43.637381,-79.406112,15,Fort York Blvd / Garrison Rd,False,500.0
7216,Wellington St W / Stafford St,43.6409957,-79.4096663,22,Wellington St W / Stafford St,False,500.0
7217,Soho St / Queen St W,43.6496497142916,-79.3937214135265,15,Soho St. / Queen St W,False,500.0
7220,Lake Shore Blvd W / Ellis Ave,43.635932,-79.465083,19,Lake Shore Blvd W / Ellis Ave,False,1000.0
7221,High Park Subway Station,43.6543604,-79.4655296,11,High Park Subway Station,False,1000.0
7222,Sunnyside - Gus Ryder Pool,43.637894,-79.454823,27,Sunnyside - Gus Ryder Pool,False,1000.0
7223,Parkside Dr / Bloor St W - SMART,43.654501,-79.460053,12,Parkside Dr / Bloor St W,False,1000.0
7224,Bloor St W / High Park Ave (High Park),43.6535269,-79.4650569,23,Bloor St W / High Park Ave (High Park),False,1000.0
7225,Lake Shore Blvd W / Windermere Ave,43.634896,-79.467763,19,Lake Shore Blvd W / Windermere Ave,False,1000.0
7226,Lake Shore Blvd W / The Boulevard Club,43.636731,-79.444966,19,Lake Shore Blvd W / The Boulevard Club,False,1000.0
7227,Martin Goodman Trail (Marilyn Bell Park),43.6314,-79.4304,31,Martin Goodman Trail (Marilyn Bell Park),False,1000.0
7228,King St W / Wilson Park Blvd,43.6372958,-79.4423237,19,King St W / Wilson Park Rd,False,1000.0
7229,Dundas St W / Roncesvalles Ave Green P -SMART,43.6534268,-79.4512787,12,Dundas St W / Roncesvalles Green P,False,1000.0
7230,Garden Ave / Roncesvalles Ave,43.643769,-79.447915,19,Garden Ave / Roncesvalles Ave,False,1000.0
7231,Wright Ave / Sorauren Ave - SMART,43.646677,-79.442741,18,Wright Ave / Sorauren St (Sorauren Park),False,1000.0
7232,Queen St W  /  Fuller Ave - SMART,43.640255,-79.439223,16,Queen St W / Fuller Ave,False,1000.0
7233,King St W / Cowan Ave - SMART,43.637922,-79.431734,16,King St W / Cowan Ave,False,1000.0
7234,Roncesvalles Ave / Marmaduke St,43.650492,-79.450842,19,Roncesvalles Ave / Marmaduke St,False,1000.0
7235,Bay St / College St (West Side) - SMART,43.660087,-79.385655,16,Bay St / College St (West Side),False,1000.0
7236,Thompson St / Broadview Ave - SMART,43.659471,-79.350325,24,Thompson St / Broadview Ave,False,1000.0
7237,Ward St / Wallace Ave,43.662857,-79.44618,15,Ward Ave / Wallace Ave,False,1000.0
7238,Sorauren Ave / Geoffrey St - SMART,43.649172,-79.4445087,16,Sorauren St / Geoffrey St (Sorauren Park),False,1000.0
7239,Bloor St W / Manning Ave - SMART,43.663912,-79.416124,42,Bloor St W / Manning Ave,False,1000.0
7240,Bloor St W / Shaw St - SMART,43.662403,-79.423098,34,Bloor St W / Shaw Ave,False,1000.0
7241,519 Church St ,43.6668334195837,-79.3812039105412,11,620 Church St,False,1000.0
7242,Lake Shore Blvd W / Ontario Dr,43.630254,-79.420317,35,Lake Shore Blvd W / Ontario Dr (Ontario Place),False,560.0
7243,Exhibition GO Station,43.6352007,-79.4187711,14,Exhibition GO Station,False,1000.0
7244,Dufferin Gate - SMART,43.633473,-79.425679,16,Dufferin Gate,False,1000.0
7246,Yonge St / Bloor St,43.669969,-79.386532,19,Yonge St / Bloor St,False,1000.0
7247,Howard Park Ave / Dundas St W - SMART,43.6521,-79.4486,12,Howard Park Ave / Dundas St W,False,1000.0
7248,Baldwin St / Spadina Ave - SMART,43.654905,-79.398448,20,Baldwin Ave / Spadina Ave,False,1000.0
7249,144 Harrison St,43.651145,-79.423742,51,144 Harrison St ,True,100.0
7250,Ursula Franklin St / St. George St - SMART,43.660296,-79.397107,16,Ursula Franklin St / St. George St,False,1000.0
7252,Robert St / Bloor St W - SMART,43.665846,-79.404998,18,Robert St / Bloor St W,False,1000.0
7253,John St  / Mercer St - SMART,43.6461,-79.3895,12,John St / Mercer St - SMART,False,1000.0
7256,Vanauley St / Queen St W - SMART,43.648437,-79.39838,12,Vanauley St / Queen St W,False,1000.0
7257,Dundas St W / St. Patrick St,43.6545174,-79.3895315,19,Dundas St W / St. Patrick St,False,1000.0
7258,Queen St E / Rushbrooke Ave,43.6626628,-79.3323698,15,Queen St E / Rushbrooke Ave,False,1000.0
7259,Lower Spadina Ave / Lake Shore Blvd W,43.638497,-79.39192,19,Lower Spadina Ave / Lake Shore Blvd W,False,1000.0
7260,Spadina Ave / Adelaide St W,43.6472019,-79.3953394,15,Spadina Ave / Adelaide St W,False,1000.0
7261,Queens Quay E / Lower Sherbourne St,43.645215,-79.364898,26,Queens Quay E / Lower Sherbourne,False,1000.0
7262,Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,16,Wychwood Ave / Benson Ave,False,1000.0
7264,Bloor St E / Huntley St - SMART,43.671535,-79.379173,20,Bloor St E / Huntley St,False,1000.0
7265,Wallace Ave / Symington Ave - SMART,43.661324,-79.449534,12,Wallace Ave / Symington Ave,False,1000.0
7266,Victoria Park Subway Station - SMART,43.6951015219883,-79.289703032016,12,Victoria Park Subway Station,False,1000.0
7267,Dundas St E / Pembroke St ,43.658295,-79.372346,15,Dundas St E / Pembroke St,False,1000.0
7268,111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,16,111 Bond St (North of Dundas St E),False,1000.0
7269,Toronto Eaton Centre (Yonge St) - SMART,43.655431,-79.380653,20,Toronto Eaton Centre (Yonge St),False,1000.0
7270,Church St / Dundas St E - SMART,43.657024,-79.377257,20,Church St / Dundas St E,False,1000.0
7271,Yonge St / Alexander St - SMART,43.662862,-79.383572,18,Yonge St / Alexander St,False,1000.0
7272,Yonge St / Dundonald St ,43.6659601006773,-79.384613609787,26,Yonge St / Dundonald St,False,1000.0
7273,Bay St / Charles St W - SMART,43.668153,-79.38891,20,Bay St / Charles St W,False,1000.0
7276,Bloor St W / Balmuto St,43.6698106428206,-79.3880110687303,11,Bloor St W / Balmuto St,False,1000.0
7277,Chorley Park - SMART,43.6856,-79.3718,20,Chorley Park,False,1000.0
7278,Mallon Ave / Jones Ave -SMART,43.66587,-79.33443,16,Mallon Ave / Jones Ave,False,1000.0
7279,Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,16,Rosehill Ave / Avoca Ave,False,1000.0
7281,Charles St W / Balmuto St - SMART,43.668427,-79.38725,24,Charles St W / Balmuto St,False,1000.0
7282,Adelaide St W / Bay St,43.650152,-79.379856,23,Adelaide St W / Bay St,False,1000.0
7283,Front St W / Bay St (South Side),43.64595,-79.378761,19,Front St W / Bay St (South Side),False,1000.0
7284,University Ave / King St W - SMART,43.6477785,-79.3847928,24,University Ave / King St W,False,1000.0
7285,Spadina Ave / Harbord St - SMART,43.6629228,-79.4018451,36,Spadina Ave / Harbord St,False,1000.0
7286,Gerrard St E / Broadview Ave  - SMART,43.665656,-79.352055,18,Gerrard St E / Broadview,False,1000.0
7287,Queen St E / Pape Ave - SMART,43.661673,-79.337789,15,Queen St E / Pape Ave,False,1000.0
7288,Humber Bay Shores Park West,43.6224434,-79.480284,31,Humber Bay Shores Park West,False,1000.0
7289,Humber Bay Shores Park East,43.6308933,-79.4722622,23,Humber Bay Shores Park East,False,1000.0
7291,190 Queens Quay E,43.6451308,-79.3653644,15,Lake Shore Blvd E / Parliament St,False,1000.0
7292,Granby St / Church St - SMART,43.6614605,-79.3789457,24,Granby St / Church St -SMART,False,1000.0
7296,Westmoreland Ave / Fernbank Ave,43.665327,-79.43235,19,Westmoreland Ave / Fernbank Ave,False,1000.0
7297,Havelock St / Dufferin Park,43.657343,-79.43112,19,Havelock St / Dufferin Park,False,1000.0
7298,Bathurst St / Adelaide St W,43.645324,-79.40345,25,Bathurst St / Adelaide St W,False,1000.0
7299,Mill St / Parliament St,43.650256,-79.36163,15,Mill St / Parliament St,False,1000.0
7301,Primrose Ave / Davenport Rd,43.67142,-79.445947,15,Primrose Ave / Davenport Rd,False,1000.0
7302,Winona Dr / Davenport Rd,43.674923,-79.430465,11,Winona Dr / Davenport Rd,False,1000.0
7303,Queen St E / Woodward Ave,43.665269,-79.319796,19,Queen St E / Woodward Ave,False,1000.0
7309,Queen St E / Rhodes Ave,43.666224,-79.317693,23,Queen St. E / Rhodes Ave.,False,1000.0
7311,Sherbourne St / Isabella St,43.669576,-79.375961,19,Sherbourne St / Isabella St,False,1000.0
7312,Amelia St / Sumach St,43.66852,-79.363525,11,Amelia St. / Sumach St.,False,1000.0
7313,Emdaabiimok Ave / Lake Shore Blvd E,43.662771,-79.315223,15,1420 Lake Shore Blvd E,False,1000.0
7314,Queen St. E / Eastern Ave,43.667208,-79.312315,15,Queen St E / Eastern Ave,False,1000.0
7315,Queen St E / Hammersmith Ave,43.671349,-79.29451,11,Queen St E / Hammersmith Ave,False,1000.0
7316,Queen St. E / Spruce Hill Rd.,43.672571,-79.289,15,Queen St. E / Spruce Hill Rd.,False,1000.0
7317,Hubbard Blvd / Balsam Av,43.669328,-79.288949,19,Hubbard Blvd / Balsam Av,False,1000.0
7318,Hubbard Blvd / Glen Manor Dr,43.668633,-79.291162,15,Hubbard Blvd. / Glen Manor Dr.,False,1000.0
7319,Lake Shore Blvd E / Knox Ave,43.660206,-79.3244,11,Lake Shore Blvd E / Knox Ave,False,1000.0
7320,Front St W / University Ave (1),43.6451635,-79.3831757,19,Front St W / University Ave (1),False,1000.0
7321,Front St W / University Ave (2),43.6452972,-79.3827914,19,Front St W / University Ave (2),False,1000.0
