Longitude,Latitude,Station Name,Climate ID,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,Date/Time
-79.4,43.63,TORONTO CITY CENTRE,6158359,-7.3,-11.0,75.0,0.0,13.0,11.0,16.1,102.5,,-12.0,Snow,2024-12-22 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-7.3,-11.7,71.0,0.0,15.0,11.0,16.1,102.45,,-12.0,,2024-12-23 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-7.0,-11.6,70.0,0.0,11.0,11.0,16.1,102.41,,-12.0,,2024-12-23 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-6.3,-10.4,73.0,0.0,10.0,13.0,16.1,102.31,,-12.0,,2024-12-23 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-5.3,-9.2,74.0,0.0,14.0,11.0,16.1,102.27,,-10.0,,2024-12-23 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-4.3,-8.1,75.0,0.0,14.0,15.0,16.1,102.22,,-10.0,,2024-12-23 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-3.2,-7.4,73.0,0.0,15.0,15.0,16.1,102.18,,-8.0,,2024-12-23 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-2.8,-6.6,75.0,0.0,17.0,15.0,16.1,102.15,,-8.0,,2024-12-23 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-2.0,-6.6,71.0,0.0,19.0,22.0,16.1,102.1,,-8.0,,2024-12-23 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.6,-6.6,69.0,0.0,21.0,22.0,16.1,102.08,,-8.0,,2024-12-23 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.1,-6.1,69.0,0.0,19.0,22.0,16.1,102.04,,-7.0,,2024-12-23 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.9,-6.1,68.0,0.0,19.0,22.0,16.1,102.0,,-7.0,,2024-12-23 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.9,-5.5,71.0,0.0,19.0,18.0,16.1,101.93,,-6.0,,2024-12-23 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.8,-3.7,87.0,0.0,18.0,22.0,1.6,101.78,,-8.0,Snow,2024-12-23 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.6,-2.9,91.0,0.2,17.0,18.0,2.0,101.57,,-7.0,Snow,2024-12-23 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.3,-3.6,85.0,0.0,15.0,15.0,16.1,101.47,,-6.0,,2024-12-23 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.1,-6.0,65.0,0.0,18.0,18.0,16.1,101.42,,-5.0,,2024-12-23 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.2,-6.3,62.0,0.0,14.0,11.0,16.1,101.31,,,,2024-12-23 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.6,-3.2,83.0,0.2,16.0,13.0,2.8,101.29,,-5.0,Snow,2024-12-23 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.5,-1.5,93.0,0.8,15.0,9.0,2.8,101.23,,-4.0,Snow,2024-12-23 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.4,-0.2,96.0,1.8,17.0,17.0,2.0,101.16,,,Snow,2024-12-23 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.9,0.3,96.0,1.0,20.0,24.0,4.0,101.15,,,Snow,2024-12-23 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.8,0.8,93.0,0.2,21.0,34.0,12.9,101.08,,,Rain,2024-12-23 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.9,0.9,93.0,0.8,22.0,35.0,9.7,101.05,,,"Rain,Fog",2024-12-23 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.7,0.7,93.0,0.2,23.0,32.0,16.1,101.02,,,Rain,2024-12-23 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.7,0.7,93.0,0.0,24.0,24.0,16.1,101.02,,,Rain,2024-12-24 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.2,0.5,95.0,0.0,26.0,15.0,16.1,101.0,,,Rain,2024-12-24 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.3,0.7,96.0,0.0,25.0,15.0,14.5,101.04,,,Rain,2024-12-24 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.2,0.6,96.0,0.0,27.0,11.0,11.3,101.1,,,Rain,2024-12-24 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.3,0.3,93.0,0.0,28.0,11.0,11.3,101.13,,,,2024-12-24 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.2,-0.1,91.0,0.0,28.0,8.0,12.9,101.17,,,,2024-12-24 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.4,-0.1,90.0,0.0,28.0,9.0,12.9,101.25,,,,2024-12-24 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.5,-0.4,87.0,0.0,27.0,9.0,16.1,101.34,,,,2024-12-24 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.4,-0.2,89.0,0.0,25.0,8.0,16.1,101.41,,,,2024-12-24 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.0,-0.3,85.0,0.0,31.0,5.0,16.1,101.49,,,,2024-12-24 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.1,-0.4,84.0,0.0,33.0,11.0,16.1,101.57,,,,2024-12-24 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.0,-1.2,79.0,0.0,34.0,11.0,16.1,101.6,,,,2024-12-24 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.3,-1.7,80.0,0.0,31.0,13.0,16.1,101.61,,,,2024-12-24 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.9,-2.3,79.0,0.0,32.0,15.0,16.1,101.59,,,,2024-12-24 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.5,-3.1,77.0,0.0,1.0,11.0,16.1,101.64,,,,2024-12-24 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.3,-3.4,76.0,0.0,3.0,5.0,16.1,101.71,,,,2024-12-24 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.1,-3.9,74.0,0.0,35.0,8.0,16.1,101.79,,,,2024-12-24 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.1,-4.0,74.0,0.0,1.0,11.0,16.1,101.84,,,,2024-12-24 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.2,-4.2,73.0,0.0,35.0,13.0,16.1,101.88,,,,2024-12-24 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.0,-4.9,70.0,0.0,36.0,9.0,16.1,101.88,,-3.0,,2024-12-24 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.2,-5.0,70.0,0.0,2.0,11.0,16.1,101.91,,-4.0,,2024-12-24 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.3,-5.2,70.0,0.0,31.0,11.0,16.1,101.93,,-4.0,,2024-12-24 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.5,-5.9,67.0,0.0,1.0,8.0,16.1,101.95,,-3.0,,2024-12-24 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.7,-5.9,68.0,0.0,35.0,15.0,16.1,101.96,,-5.0,,2024-12-24 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.9,-6.3,67.0,0.0,36.0,5.0,16.1,101.95,,-3.0,,2024-12-25 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.1,-6.3,68.0,0.0,,5.0,16.1,101.94,,-3.0,,2024-12-25 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.2,-5.2,74.0,0.0,4.0,9.0,16.1,101.96,,-4.0,,2024-12-25 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.3,-5.6,73.0,0.0,6.0,11.0,16.1,102.01,,-5.0,,2024-12-25 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.6,-5.8,73.0,0.0,6.0,15.0,16.1,101.98,,-6.0,,2024-12-25 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.6,-5.6,74.0,0.0,9.0,11.0,16.1,102.0,,-5.0,,2024-12-25 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.7,-6.1,72.0,0.0,7.0,13.0,16.1,102.05,,-6.0,,2024-12-25 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.5,-5.2,76.0,0.0,6.0,11.0,16.1,102.09,,-5.0,,2024-12-25 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.6,-5.0,78.0,0.0,6.0,15.0,16.1,102.11,,-6.0,,2024-12-25 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.5,-4.7,79.0,0.0,6.0,11.0,16.1,102.18,,-5.0,,2024-12-25 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.2,-4.2,80.0,0.0,9.0,5.0,16.1,102.22,,-3.0,,2024-12-25 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.4,-3.6,85.0,0.0,9.0,8.0,8.1,102.21,,-4.0,Haze,2024-12-25 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.5,-3.5,86.0,0.0,9.0,5.0,9.7,102.15,,-3.0,Fog,2024-12-25 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.6,-3.8,85.0,0.0,7.0,13.0,16.1,102.07,,-6.0,Snow,2024-12-25 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.6,-3.3,88.0,0.0,6.0,17.0,16.1,102.02,,-7.0,Snow,2024-12-25 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.0,-3.1,86.0,0.0,7.0,15.0,16.1,102.03,,-6.0,Snow,2024-12-25 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.3,-3.7,84.0,0.0,5.0,15.0,16.1,102.07,,-6.0,Snow,2024-12-25 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.2,-3.7,83.0,0.0,2.0,11.0,14.5,102.11,,-5.0,Snow,2024-12-25 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.5,-4.0,83.0,0.0,8.0,15.0,16.1,102.08,,-6.0,Snow,2024-12-25 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.5,-3.5,86.0,0.0,6.0,17.0,16.1,102.1,,-7.0,,2024-12-25 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-1.1,-3.2,86.0,0.0,7.0,22.0,16.1,102.11,,-7.0,,2024-12-25 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.8,-2.9,86.0,0.0,6.0,21.0,16.1,102.09,,-6.0,,2024-12-25 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.4,-2.8,84.0,0.0,7.0,17.0,16.1,102.06,,-5.0,,2024-12-25 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.1,-3.0,81.0,0.0,9.0,17.0,16.1,102.04,,-5.0,,2024-12-25 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.0,-2.8,82.0,0.0,8.0,17.0,16.1,102.03,,-5.0,,2024-12-26 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.2,-3.0,79.0,0.0,9.0,11.0,16.1,102.03,,,,2024-12-26 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.3,-3.0,82.0,0.0,6.0,11.0,16.1,102.03,,-4.0,,2024-12-26 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.2,-3.2,80.0,0.0,3.0,11.0,16.1,102.1,,-4.0,,2024-12-26 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.5,-3.1,82.0,0.0,7.0,11.0,16.1,102.1,,-4.0,,2024-12-26 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.3,-3.0,82.0,0.0,8.0,8.0,16.1,102.13,,-3.0,,2024-12-26 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,-0.2,-3.1,81.0,0.0,7.0,15.0,16.1,102.18,,-5.0,,2024-12-26 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.1,-3.0,80.0,0.0,5.0,15.0,16.1,102.21,,,,2024-12-26 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.0,-2.4,84.0,0.0,7.0,24.0,16.1,102.18,,-6.0,,2024-12-26 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.3,-2.8,80.0,0.0,7.0,21.0,16.1,102.22,,,,2024-12-26 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.3,-2.6,81.0,0.0,8.0,18.0,16.1,102.23,,,,2024-12-26 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.5,-2.9,78.0,0.0,8.0,21.0,16.1,102.16,,,,2024-12-26 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.5,-3.3,76.0,0.0,8.0,15.0,16.1,102.1,,,,2024-12-26 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.5,-3.3,76.0,0.0,7.0,18.0,16.1,102.05,,,,2024-12-26 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.4,-3.1,78.0,0.0,7.0,18.0,16.1,102.02,,,,2024-12-26 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.5,-3.1,77.0,0.0,8.0,17.0,16.1,102.02,,,,2024-12-26 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.6,-1.5,86.0,0.0,6.0,17.0,16.1,102.04,,,,2024-12-26 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.3,-1.2,90.0,0.0,6.0,21.0,16.1,102.04,,,,2024-12-26 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.9,-2.7,77.0,0.0,11.0,15.0,16.1,102.05,,,,2024-12-26 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.8,-3.0,76.0,0.0,11.0,11.0,16.1,102.06,,,,2024-12-26 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.9,-3.3,74.0,0.0,11.0,8.0,16.1,102.08,,,,2024-12-26 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.9,-3.3,74.0,0.0,10.0,13.0,16.1,102.05,,,,2024-12-26 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.0,-2.9,75.0,0.0,8.0,11.0,16.1,102.04,,,,2024-12-26 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.0,-2.5,78.0,0.0,8.0,18.0,16.1,101.97,,,,2024-12-26 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.1,-2.3,78.0,0.0,9.0,18.0,16.1,101.98,,,,2024-12-27 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.1,-2.0,80.0,0.0,10.0,17.0,16.1,101.92,,,,2024-12-27 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.0,-1.9,81.0,0.0,10.0,11.0,16.1,101.98,,,,2024-12-27 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.2,-2.0,79.0,0.0,9.0,13.0,16.1,101.99,,,,2024-12-27 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.2,-2.2,78.0,0.0,10.0,15.0,16.1,101.95,,,,2024-12-27 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.2,-2.0,79.0,0.0,10.0,15.0,16.1,101.96,,,,2024-12-27 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.1,-2.0,80.0,0.0,9.0,22.0,16.1,101.83,,,,2024-12-27 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.1,-2.3,78.0,0.0,9.0,21.0,16.1,101.86,,,,2024-12-27 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.3,-2.1,78.0,0.0,8.0,22.0,16.1,101.87,,,,2024-12-27 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.5,-2.0,78.0,0.0,8.0,26.0,16.1,101.86,,,,2024-12-27 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.4,-1.7,80.0,0.0,8.0,28.0,16.1,101.82,,,,2024-12-27 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.3,-0.8,86.0,0.0,6.0,35.0,16.1,101.67,,,,2024-12-27 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.6,-0.3,87.0,0.0,7.0,39.0,16.1,101.54,,,,2024-12-27 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.0,0.0,87.0,0.0,6.0,43.0,16.1,101.39,,,,2024-12-27 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.1,0.5,89.0,0.0,7.0,41.0,16.1,101.33,,,,2024-12-27 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.3,0.7,89.0,0.0,7.0,39.0,16.1,101.32,,,,2024-12-27 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.6,0.8,88.0,0.0,7.0,39.0,16.1,101.31,,,,2024-12-27 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.6,1.3,91.0,0.0,7.0,35.0,16.1,101.28,,,,2024-12-27 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.4,1.4,93.0,0.0,6.0,35.0,16.1,101.23,,,,2024-12-27 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.0,0.8,92.0,0.0,6.0,37.0,16.1,101.17,,,,2024-12-27 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.7,0.4,91.0,0.0,6.0,35.0,16.1,101.17,,,,2024-12-27 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.9,0.6,91.0,0.0,6.0,34.0,16.1,101.13,,,,2024-12-27 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.0,1.0,93.0,0.0,5.0,35.0,16.1,100.98,,,Rain,2024-12-27 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.8,0.9,94.0,0.0,6.0,32.0,16.1,101.01,,,,2024-12-27 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.0,1.0,93.0,0.0,6.0,28.0,16.1,100.91,,,,2024-12-28 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.0,1.0,93.0,0.0,6.0,28.0,16.1,100.86,,,,2024-12-28 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.2,1.3,94.0,0.0,6.0,28.0,12.9,100.86,,,Rain,2024-12-28 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.6,2.0,96.0,0.2,6.0,22.0,8.1,100.82,,,Fog,2024-12-28 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.8,2.1,95.0,0.0,6.0,22.0,8.1,100.73,,,Fog,2024-12-28 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.9,2.2,95.0,0.0,6.0,22.0,8.1,100.71,,,Fog,2024-12-28 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.1,2.5,96.0,0.0,6.0,26.0,6.4,100.69,,,Fog,2024-12-28 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.3,2.7,96.0,0.0,7.0,22.0,4.8,100.69,,,Fog,2024-12-28 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.5,2.9,96.0,0.0,7.0,24.0,4.8,100.72,,,"Rain,Fog",2024-12-28 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.8,3.4,97.0,0.0,7.0,18.0,4.0,100.74,,,"Rain,Fog",2024-12-28 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.0,3.6,97.0,0.2,7.0,21.0,2.8,100.78,,,"Rain,Fog",2024-12-28 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.2,4.8,97.0,0.0,7.0,17.0,3.6,100.76,,,Fog,2024-12-28 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.1,5.5,96.0,0.0,9.0,17.0,4.0,100.69,,,Fog,2024-12-28 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.6,5.4,92.0,0.0,9.0,13.0,6.4,100.66,,,Fog,2024-12-28 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.7,4.8,94.0,0.0,9.0,17.0,6.4,100.62,,,Fog,2024-12-28 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.4,4.5,94.0,0.0,8.0,18.0,6.4,100.62,,,Fog,2024-12-28 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.4,4.7,95.0,0.0,8.0,13.0,6.4,100.65,,,Fog,2024-12-28 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.0,4.3,95.0,0.0,8.0,9.0,8.1,100.66,,,Fog,2024-12-28 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.3,3.9,97.0,0.0,8.0,9.0,6.4,100.74,,,Fog,2024-12-28 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.5,3.2,98.0,0.0,,4.0,2.8,100.74,,,Fog,2024-12-28 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.3,3.2,99.0,0.0,8.0,5.0,2.0,100.77,,,Fog,2024-12-28 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.0,3.7,98.0,0.0,,0.0,8.1,100.8,,,Fog,2024-12-28 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.0,5.0,100.0,0.0,,0.0,4.8,100.79,,,Fog,2024-12-28 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.1,5.0,99.0,0.0,,4.0,1.0,100.83,,,Fog,2024-12-28 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.6,3.5,99.0,0.0,15.0,8.0,1.6,100.83,,,Fog,2024-12-29 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.9,2.8,99.0,0.0,9.0,4.0,0.6,100.82,,,Fog,2024-12-29 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.0,2.0,100.0,0.0,7.0,11.0,0.4,100.78,,,Fog,2024-12-29 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.6,2.6,100.0,0.0,7.0,13.0,0.2,100.85,,,Fog,2024-12-29 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.6,3.6,100.0,0.0,8.0,13.0,0.4,100.76,,,Fog,2024-12-29 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.1,4.1,100.0,0.0,7.0,11.0,2.8,100.62,,,Fog,2024-12-29 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.7,3.7,100.0,0.0,,4.0,4.8,100.61,,,Fog,2024-12-29 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.4,4.4,100.0,0.0,8.0,18.0,8.1,100.5,,,Fog,2024-12-29 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.2,5.2,100.0,0.0,6.0,22.0,4.8,100.43,,,Fog,2024-12-29 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.1,6.0,99.0,0.0,6.0,17.0,12.9,100.28,,,Rain,2024-12-29 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.4,7.1,98.0,1.0,6.0,26.0,6.4,100.16,,,"Rain,Fog",2024-12-29 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.7,6.4,98.0,2.0,5.0,30.0,6.4,99.94,,,"Rain,Fog",2024-12-29 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.1,4.7,97.0,3.0,6.0,41.0,4.8,99.7,,,"Rain,Fog",2024-12-29 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.9,4.6,98.0,3.0,5.0,37.0,4.8,99.47,,,"Rain,Fog",2024-12-29 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.9,4.6,98.0,3.2,6.0,35.0,6.4,99.34,,,"Rain,Fog",2024-12-29 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.8,4.5,98.0,2.0,6.0,30.0,6.4,99.15,,,"Rain,Fog",2024-12-29 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.4,5.1,98.0,2.0,6.0,35.0,16.1,99.01,,,Rain,2024-12-29 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.8,6.5,98.0,1.0,7.0,28.0,16.1,98.79,,,Rain,2024-12-29 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.3,7.0,98.0,0.5,7.0,22.0,16.1,98.68,,,,2024-12-29 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.9,7.5,97.0,0.2,8.0,18.0,16.1,98.62,,,Rain,2024-12-29 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.6,7.3,98.0,1.0,7.0,15.0,16.1,98.56,,,,2024-12-29 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,8.2,8.1,99.0,0.0,7.0,18.0,6.4,98.43,,,Fog,2024-12-29 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,8.6,8.5,99.0,0.0,7.0,17.0,3.6,98.32,,,Fog,2024-12-29 22:00:00-05:00
